accession,title,organism,n_samples,date,has_pub,type,summary,query
GSE225333,RNA sequencing of E15.5 isolated progenitors cells from wildtype and Zmiz1-KO cortex,Mus musculus,8,2026/02/20,False,Expression profiling by high throughput sequencing,"Purpose: Zinc Finger MIZ-Type Containing 1 (Zmiz1) is a member of the PIAS family of protein and function as a transcriptional coactivator of Notch, Androgen Receptor (AR), p53, Estrogen Receptor (ER), and Smad3/4 . Despite Zmiz1 mutations association with neurodevelopmental disorders such as ASD, ADHD, and intellectual disability, its role in physiological and pathological neurodevelopment is significantly unknown. Here, we use murine model to knockout Zmiz1 using Emx1Cre and performed basal progenitors isolation at E15.5 and RNA sequencing to profile transcriptional changes upon Zmiz1 deletion. Timed pregnancy was carried out. Mice was euthanized using CO2 and embryos brain were extracted at E15.5. Cortex was dissected and dissociated into single cell suspension using Neural Tissue Dissociation Kit (P) (Miltenyi Biotec, 130-092-628) following manufacture instruction. Intermediate progenitors were magnetically selected and isolated using Anti-Prominin-1 MicroBeads, mouse (Miltenyi Biotec, 130-092-333). Total RNA was extracted from wildtype and Zmiz1-KO samples. RNA concentration and RNA integrity number were determined. RNA library was prepared, quantified, and verified using TruSeq RNA Library Prep Kit v2, Qubit dsDNA High Sensitivity Assay kit and Bioanalyzer DNA1000 assay kit respectively. Verified samples were sequenced using the NextSeq1000/2000 P2 Reagents (200 Cycles) v3 on a Nextseq1000/2000. RNA-seq data analysis was performed using illumina BaseSpace Sequence Hub. Briefly, sequenced reads were aligned to mouse (mm10) reference genome with RNA-Seq alignment tool (STAR aligner) and differentially expressed genes (DEG) were determined using the RNA-Seq Differential Expression tool (version 1.0.1). Results: We found 261 differentially expressed genes of which 67 genes were upregulated while 194 genes were downregulated. Downregulated genes were enriched in biological processes such as central nervous system differentiation, axon development, neuron migration, progenitors proliferation, etc. Conclusions: We assessed cortical intermediate progenitors transcriptional profile potentially regulated by Zmiz1.",attention deficit hyperactivity disorder AND gene expression
GSE241140,RNA sequencing of P1 and P14 enriched neurons from wildtype and Zmiz1-KO cortex,Mus musculus,12,2026/02/20,False,Expression profiling by high throughput sequencing,"Purpose: Zinc Finger MIZ-Type Containing 1 (Zmiz1) is a member of the PIAS family of protein and function as a transcriptional coactivator of Notch, Androgen Receptor (AR), p53, Estrogen Receptor (ER), and Smad3/4 . Despite Zmiz1 mutations association with neurodevelopmental disorders such as ASD, ADHD, and intellectual disability, its role in physiological and pathological neurodevelopment is significantly unknown. Here, we use murine model to knockout Zmiz1 using Emx1Cre and performed neuron enrichment on P1 and P14 cortex followed by RNA sequencing to profile transcriptional changes upon Zmiz1 deletion. Mice was euthanized using ice (P1) or CO2 (P14) and brain were extracted at P1 or P14. Cortex was dissected and dissociated into single cell suspension using Neural Tissue Dissociation Kit (P) (Miltenyi Biotec, 130-092-628 (P1) or 130-107-677 (P14)) following manufacture instruction. Neurons were magnetically isolated/enriched by negative selection through depletion of non-neuronal cell types using cocktail of antibodies for non-neuronal cell types (Miltenyi Biotec, 130-115-390). Total RNA was extracted from wildtype and Zmiz1-KO samples. RNA concentration and RNA integrity number were determined. RNA library was prepared, quantified, and verified using TruSeq RNA Library Prep Kit v2, Qubit dsDNA High Sensitivity Assay kit and Bioanalyzer DNA1000 assay kit respectively. Verified samples were sequenced using the NextSeq1000/2000 P2 Reagents (200 Cycles) v3 on a Nextseq1000/2000. RNA-seq data analysis was performed using illumina BaseSpace Sequence Hub. Briefly, sequenced reads were aligned to mouse (mm10) reference genome with RNA-Seq alignment tool (STAR aligner) and differentially expressed genes (DEG) were determined using the RNA-Seq Differential Expression tool (version 1.0.1). Results: For P1 enriched neurons, we found 291 differentially expressed genes of which 124 genes were upregulated while 167 genes were downregulated. Downregulated genes were enriched in biological processes such as neuron development, central nervous system differentiation, and axon development. For P14 enriched neurons, we found 2,116 differentially expressed genes of which 749 genes were upregulated while 1,367 genes were downregulated. Downregulated genes were enriched in biological processes such as synaptic signalling and organization and neuron development and differentitation. Conclusions: We assessed P1 and P14 cortical neurons transcriptional landscape following Zmiz1 deletion in the cortex.",attention deficit hyperactivity disorder AND gene expression
GSE319683,A novel Adnp frameshift variant disrupts Wnt signaling leading to chromatocytoskeletal defects and autism-related behavior in mice,Mus musculus,26,2026/02/18,False,Expression profiling by high throughput sequencing; Genome binding/occupancy profiling by high throughput sequencing; Other,"Background: Heterozygous de novo variants in the transcription factor Activity-Dependent Neuroprotective Protein (ADNP) cause a severe neurodevelopmental disorder, termed the Helsmoortel-Van der Aa syndrome (HVDAS), that is characterized by autism, intellectual delay, and malfunctions in several other organ systems. The ADNP gene is essential for embryonic development and interacts with components of several chromatin remodeling complexes, though the exact pathophysiological mechanisms remain hidden. Methods: We used CRISPR/Cas9 genome editing to create a 14-base pair deletion in the murine Adnp gene to study the effects of the variant in a heterozygous disease-relevant mouse model. Results: Heterozygous mice carrying the c.2463_2476del (p.Leu822Hisfs*6) deletion are viable and fertile. Introduction of the 14-base pair deletion reduced cellular Adnp levels in the brain as well as its associations to chromatin, paralleled by a genome-wide increase in chromatin accessibility. Morphology analysis showed mild neuroanatomical changes in brain regions related to cognition, memory and learning, and motor skills. Behavioral testing in heterozygous Adnp mice confirmed cognitive defects in the Morris water maze test, increased anxiety in the elevated plus maze test, repetitive behavior after marble burying, and impaired social interactions. Transcriptome sequencing of the frontal cortex, an essential region involved in executive functions, cognition, and motor control, showed predominant downregulation of the Wnt signaling pathway. Cytoskeletal abnormalities were further coupled to synaptic plasticity deficits with dysregulated transcription factors implicated in lineage specification, as well as alterations in neuronal cell numbers. Adnp can also directly regulated mechanisms of synaptic plasticity by interacting with Camk2a and Dbn1. The frameshift variant interfered with these complexes and caused aberrant Camk2a phosphorylation at synapses. Mass spectrometry of the frontal cortex of heterozygous Adnp mice identified changes of multiple chromatin interacting proteins and cytoskeletal components, confirming chromatocytoskeletal dysregulations detected in the bulk transcriptome. Ultimately, Hi-C analysis detected fine-scale, locus-specific differences in 3D genome architecture in the heterozygous Adnp 14-base pair deletion mice, which are associated with transcriptional changes. Conclusions: We generated a disease-relevant heterozygous Adnp mouse model that parallels many of the molecular and behavioral aspects observed in Helsmoortel-Van der Aa patients. We demonstrate that Adnp has a primary nuclear role involving Wnt signaling coupled with cytoskeletal deficits. Our novel mouse model is thus a valuable model to study the human disorder and may be used for preclinical studies.",autism spectrum disorder AND transcriptome
GSE274050,"Focal white matter lesions drive inflammation, neuronal dysfunction and synapse loss in the grey matter",Rattus norvegicus,15,2026/02/10,False,Expression profiling by high throughput sequencing,"Focal white matter lesions occur in most neurodegenerative disorders1-4. They are well characterised in multiple sclerosis (MS) but much less understood in other conditions. Despite occurring early in disease, white matter lesions are considered either independent of or secondary to grey matter neuroinflammation, synaptic loss and altered neuronal activity5-8. Notably their functional impact on neuronal circuits has been overlooked. To address this, we performed a focal white matter lesion in an anatomically well-defined circuit, in which white matter lesions occur in many neurodegenerative disorders. Here we show that focal white matter lesions evoke transient neuronal activity changes and microgliosis, synaptic loss and increased engulfment in the grey matter, which resolves by the time myelin regeneration completes. Synaptic loss and microgliosis are often considered detrimental but we show they are instead an integral part of the myelin regenerative process. When we prevent these transient changes in the grey matter, myelin regeneration is blocked in the white matter. Conversely, inducing myelin regeneration failure leads to chronic neuroinflammation in the grey matter, suggesting that myelin regeneration failure drives sustained microglial activation. This recapitulates the low-grade inflammation considered to be a dominant mechanism underlying neurodegeneration8-11. Hence, we present a novel mechanism that may underlie multiple conditions and highlight the potential of targeting myelin regeneration to prevent chronic neuroinflammation.",multiple sclerosis AND lesion AND RNA-seq
GSE307639,Aryl hydrocarbon receptor restricts axon regeneration of DRG neurons in response to injury [DRG_AN00024583],Mus musculus,20,2026/02/05,False,Expression profiling by high throughput sequencing,"Injured neurons sense environmental cues to balance neural protection and axon regeneration, but the mechanisms are unclear. Here, we unveil aryl hydrocarbon receptor (AhR), a ligand-activated bHLH-PAS transcription factor, as a molecular sensor and key regulator of acute stress response at the expense of axon regeneration. We demonstrated responsiveness of DRG sensory neurons to AhR signaling, which functions to inhibit axon regeneration. Conditional neuronal Ahr deletion accelerated axon regeneration after sciatic nerve injury. Ahr deletion partially mimics the conditioning lesion in priming DRG to initiate axonogenesis gene programs; upon peripheral axotomy, Ahr ablation suppressed inflammation and stress signaling while augmenting pro-growth pathways. Moreover, comparative transcriptomics revealed signaling interactions between AhR and HIF-1α, two structurally related bHLH-PAS α units that share the dimerization partner Arnt/HIF-1β. Functional assays showed that the growth advantage of AhR-deficient DRG neurons requires HIF-1α; but in the absence of Arnt, DRG neurons can still mount a regenerative response. We further unveiled a link between bHLH-PAS transcription factors and DNA hydroxymethylation in response to peripheral axotomy, while RNA-seq of DRG neurons and neuronal single cell RNA-seq analysis revealed a link of AhR regulon to RNA regulation and integrated stress response (ISR), impacting global translation. Altogether, AhR activation favors stress coping and inflammation at the expense of axon regeneration; targeting AhR has the potential to enhance nerve repair.",spinal cord injury AND RNA-seq
GSE288704,Whole transcriptome analysis of unmutated sporadic ALS patients’ peripheral blood reveals phenotype-specific gene expression signature,Homo sapiens,66,2026/02/04,False,Expression profiling by high throughput sequencing,"Amyotrophic lateral sclerosis (ALS) is an adult neurodegenerative disorder. According to clinical criteria, ALS patients can be classified into eight subgroups: classic, bulbar, pyramidal, pure lower motor neuron, flail arm, pure upper motor neuron, flail leg, and respiratory. There are no well-established molecular biomarkers for early diagnosis, prognosis, and progression monitoring of this fatal disease. Classification based on clinical phenotypes could be associated with peculiar gene expression patterns shaped during lifespan, allowing the identification of specific sporadic ALS (sALS) subtypes with less heterogeneous clinical and biological features. Our objective was to define a phenotype-specific transcriptomic signature of distinct ALS phenotypes, and lay the foundation for biomarkers development. We characterized 48 sALS patients by clinical and paraclinical parameters, and subdivided them in “Classic” (n=12), “Bulbar” (n=10), “Flail Arm” (n=7), “Flail Leg” (n=10) and “Pyramidal” (n=9) phenotypes. RNAs extracted from patients’ PBMCs and 19 controls were sequenced. Our analysis allowed the visualization of gene expression differential clusters between patients and controls. Interestingly, only one gene (Y3_RNA, a misc_RNA component of the Ro60 ribonucleoprotein involved in cellular response to interferon-alpha) was upregulated at different levels across all phenotypes, whereas other genes appeared phenotype-specific. The work proposed stress the innovative view of ALS as a multi-systemic disorder rather than a pure motor neuron-associated and ‘neurocentric’ pathology. The possibility to cluster ALS patients based on their molecular signature pave the way for future personalized clinical trials and early diagnosis.",amyotrophic lateral sclerosis AND transcriptome
GSE317348,Impaired removal of dying brain cells by microglia in GPR34 deficient mice,Mus musculus,125,2026/01/22,False,Expression profiling by high throughput sequencing,"GPR34, a G protein coupled receptor present selectively in microglia and other myeloid cells, is highly expressed in homeostatic microglia but is downregulated in disease associated microglia such as are found in Alzheimer’s disease brain. However, little is known about GPR34’s role in microglia function or brain development. Here, we studied Gpr34 knockout (KO) mice at postnatal 18-day (18 d) and 3 months (3 mo) age. In the brains of 18 d GPR34 KO mice, there were elevated numbers of neurons, oligodendrocytes and microglia, many of which were IHC-positive for cell death markers cleaved-caspase 3, phospho-RIP3, or annexin V. There was no increase in cell death markers or in steady state numbers of neurons, oligos and microglia at 3 months, indicating that GPR34-independent mechanisms are able to compensate during brain maturation. Based on RNA sequencing analysis and phagocytosis functional assays, as well as computational modeling, we provide evidence that Gpr34 KO microglia have deficiencies in chemotaxis, but not phagocytic efficiency, which leads to a slower clearance of dead cells from the developing brain. Collectively, these results indicate that Gpr34 is required for microglia to clear dead or dying cells.",Alzheimer's disease AND single cell AND RNA-seq
GSE299954,MeCP2 gene dosage-dependent neurodevelopmentally restricted defects arise by SWI/SNF-mediated aberrant activation of cell fate-determining bivalent genes [RNA-Seq],Homo sapiens,18,2026/01/20,False,Expression profiling by high throughput sequencing,"Increased dosage of genes encoding for chromatin factors is thought to inevitably alter gene transcriptional output, leading to cellular dysfunctions. However, a mechanistic understanding of the molecular processes in action and their consistency across different cell types is still lacking. A prototypical gene in this context is MECP2, as its overexpression determines severe neurological deficits in MECP2 duplication syndrome (MDS) and its dosage is considered a crucial safety risk factor in gene therapy for Rett syndrome (RTT). However, in MDS patients, MECP2 dysregulation arises at the embryonic stage while in RTT gene therapy, MECP2 is delivered into the mature brain. Despite these important implications, the molecular consequences of increased MECP2 gene dosage have yet to be fully elucidated. Surprisingly, we found that MeCP2 overexpression induced profound transcriptional alterations in neural progenitor cells (NPCs) while it had minimal or no effects in both mouse and human neurons. Consequently, MeCP2 overexpression in NPCs, but not mature neurons, led to profound functional alterations. Mechanistically, we observed that both endogenous and overexpressed Mecp2 bind to the same CpG island repertoire. In NPCs, lower endogenous Mecp2 levels facilitated stronger deposition of the ectopic protein into CpG islands, driving the transcriptional activation of many developmental bivalent genes, deranging neuronal differentiation. We uncovered that this activation is mediated by the interaction with the SWI/SNF chromatin remodeling complex. Conversely, in neurons, where endogenous Mecp2 is highly expressed, ectopic protein expression leads to minimal CpG island binding and accelerate protein degradation. Our findings reveal that increased gene dosage-dependent effects are highly influenced by cell type, levels of proteins and their mechanisms of action. These results provide a framework to interpret the relationship between Mecp2 chromatin binding and transcriptional output and suggest that Mecp2 overexpression is expected to be well tolerated in gene therapy applications for RTT.",Rett syndrome AND transcriptome
GSE241211,Oligodendrocyte precursor cell regulates microglial transition to neuroprotective phenotype by BMP4 driven acquisition of disease associated state in Alzheimer’s disease,Mus musculus,12,2026/01/20,False,Expression profiling by high throughput sequencing,"Alzheimer's disease (AD) is a progressive and irreversible neurodegenerative disorder characterized by cognitive decline and memory loss. Oligodendrocyte precursor cells (OPCs) reciprocally communicate with microglia in a context-dependent manner probably for immune surveillance, extending beyond their initial function as progenitor cells. In this study, we showed that late-OPC, also known as committed oligodendrocyte precursors (COPs), markedly upregulated expression of Bmp4 in response to Amyloid-β (Aβ). Selective Bone morphogenetic protein 4 (Bmp4) knock-out in OPCs of AD mouse model led to impairment of microglial clustering around Aβ plaque and Aβ phagocytosis, resulting in a substantial increase of Aβ deposition alongside dystrophic neurites. Mechanistically, Mothers against decapentaplegic homolog (Smad) signaling pathway, activated by Bmp4 derived from late-OPC, directly induced Triggering receptor expressed on myeloid cells 2 (Trem2) expression in microglia. This molecular cascade was required for robust acquisition of the disease-associated microglia (DAM) transcriptome, ultimately contributing to the development of neuroprotective DAM at early stage of amyloid deposition, prior to severe neuronal loss. Late-OPC sourced Bmp4 dependent appearance of DAM facilitated microglial barrier for Aβ plaque compaction, thereby insulating toxic Aβ species from adjacent neurites. Notably, intracerebroventricular administration of adeno-associated virus (AAV) carrying Bmp4 to AD mouse enhanced Trem2 expression of microglia around Aβ plaque, resulting in acceleration of plaque compaction. Consequently, this intervention alleviated synaptic damage and memory loss. Taken together, our findings strongly suggest that OPC-specific Bmp4 drives a molecular cascade to turn microglia into protective phenotype, providing a theoretical basis for a novel therapeutic strategy to target AD onset.",Alzheimer's disease AND early onset AND transcriptome
GSE308212,Myelin antigen capture in the CNS by B cells expressing EBV latent membrane protein 1 leads to demyelinating lesion formation [RNA-Seq],Mus musculus,9,2026/01/13,False,Expression profiling by high throughput sequencing,"The efficacy of B cell depletion therapies, and association with the B lymphotropic Epstein- Barr virus (EBV) implicate B cells in the demyelinating autoimmune disease multiple sclerosis. After observing myelin-reactive B cells in the naïve human repertoire, we studied how such cells behave in the central nervous system. In mice, viral infections induce infiltration of B cells independent of phenotype and specificity into the otherwise lymphocyte-poor brain, and myelin-reactive B cells then capture antigen directly from parenchyma. Trafficking of these antigen-loaded B cells to draining lymph nodes was not observed, and without T cell help, antigen-capturing B cells die rapidly. CD40L signaling or EBV latent membrane protein 1 (LMP1) can override this checkpoint, leading to in situ plasma cell differentiation and antibody-mediated, demyelinating lesion formation. These observations explain the dependency of disease incidence on prior EBV infection, and the increased risk associated with brain infections, and suggest possible treatment strategies.",multiple sclerosis AND lesion AND RNA-seq
GSE315250,TDP-43 pathology triggers neuroinflammation and cognitive impairment by inducing microglial necroptosis,Mus musculus,6,2026/01/04,False,Expression profiling by high throughput sequencing,"Pathological TAR DNA-binding protein-43 (TDP-43) is a defining feature of several neurodegenerative diseases, including amyotrophic lateral sclerosis (ALS), frontotemporal dementia (FTD) and Alzheimer’s disease (AD). However, the mechanism by which TDP-43 pathology disrupts microglial function and drives neuroinflammation remain unclear. In this study, we demonstrated that cytoplasmic mis-localized TDP-43 exacerbated neuroinflammation, induced cell death, and impaired phagocytic function in microglial cells, primarily through receptor interacting serine/threonine kinase 3 (RIPK3)-dependent necroptosis. Pharmacological inhibition of RIPK3 with GSK872 markedly attenuated these pathological effects in vitro. These findings were further corroborated in a murine model with cytoplasmic TDP-43 mis-localization, where GSK872 treatment remarkably alleviated neuroinflammation and restored cognitive deficits. Mechanistically, our findings indicate that the nuclear depletion of TDP-43, resulted from its cytoplasmic mis-localization, impairs its ability to transcriptionally repress the Ripk3 gene, subsequently leading to RIPK3 upregulation and activation of RIPK3-dependent necroptosis. Collectively, our findings establish RIPK3-dependent necroptosis as a critical driver of TDP-43 pathology-mediated neuroinflammation and identified necroptosis as a promising therapeutic target in TDP-43-associated neurodegenerative disorders.",frontotemporal dementia AND RNA-seq
GSE297887,Per2 mediates neuroinflammation-driven depression after spinal cord injury and serves as a biomarker-target,Mus musculus,7,2026/01/01,False,Expression profiling by high throughput sequencing,"To identify differentially expressed genes in the hippocampal tissue associated with depressive-like behavior following spinal cord injury in mice, we conducted this sequencing analysis.",spinal cord injury AND RNA-seq
GSE314947,Gene expression changes in lymphocytes and monocytes from patients with traumatic brain injury: A prospective case-control study,Homo sapiens,9,2025/12/29,False,Expression profiling by high throughput sequencing,"Background: Traumatic brain injury (TBI) can alter various immune functions, including immunosuppression, and constitutes a risk factor for nosocomial infections and organ dysfunction. Although TBI can induce a decline in immune cell function, the detailed mechanisms remains to be elucidated. This study aimed to characterize the mechanism of immunosuppression caused by TBI using a comprehensive transcriptome analysis of immune cells. Methods: Three patients with traumatic brain injury and acute subdural hematoma were admitted to our hospital. We focused on three major subsets of immune cells responsible for the immune response: CD4+ T cells, CD8+ T cells, and monocytes. We evaluated the changes in immune function after injury using comprehensive transcriptome analysis. Blood samples were collected immediately after admission and one week later, and the data were compared with those of healthy volunteers. Results: CD4+, CD8+ T cells, and monocytes, the expression of pathways involved in cellular metabolism—including oxidative phosphorylation, mTORC1 signaling, MYC targets V1 and V2, and the unfolded protein response—was downregulated on day 7 compared with day 1. These findings suggest a transition from marked immune activation and metabolic upregulation on day 1 to an attenuated immune response by day 7. In CD4⁺ T cells, pathways associated with tissue remodeling and repair, such as Hedgehog signaling and epithelial–mesenchymal transition (EMT), were upregulated from day 1 to day 7, indicating a shift from inflammatory responses toward inflammation resolution and tissue repair. Conclusions: Comprehensive transcriptome analysis might suggest impaired immune responses and pathway in CD4+ T cells, CD8+ T cells, and monocytes. This study contributes to the further elucidation of the mechanisms of immunosuppression due to traumatic brain injury.",traumatic brain injury AND transcriptome
